sep=;
regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40008253510;LV76ZZZ40008253510;"Dzīvokļu īpašnieku biedrība ""Jūras nami""";Dzīvokļu īpašnieku biedrība;Jūras nami;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2016-07-05;2018-09-17;L;Liepāja, Atmodas bulvāris 6 - 2;3414;115126274;0;100003044;0170000;
40003312610;LV82ZZZ40003312610;"Sabiedrība ar ierobežotu atbildību ""LIK M""";Sabiedrība ar ierobežotu atbildību;LIK M;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1996-10-11;2019-09-30;L;Rīga, Bukultu iela 10;1005;102643040;0;100003003;0010000;
41502026359;"";"IK ""REGĪNAS ZIEDI""";IK;REGĪNAS ZIEDI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-02-22;2012-04-12;L;Daugavpils, Brīvības iela 11;5415;101795744;0;100003011;0050000;
44102016174;LV07ZZZ44102016174;"""SATVL"" IK";"";SATVL;IK;0;K;Komercreģistrs;IK;Individuālais komersants;1996-11-12;2015-09-11;L;Valkas nov., Valka, Rīgas iela 17;4701;101186306;100016286;100003696;0940201;
50003899131;LV76ZZZ50003899131;"SIA ""Movolo""";SIA;Movolo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-02-16;2018-04-24;L;Rīga, Maskavas iela 222C - 15;1019;112336883;0;100003003;0010000;
40002151568;LV47ZZZ40002151568;"IK ""Lilijas nams""";IK;Lilijas nams;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-12-01;; ;Olaines nov., Olaine, Jelgavas iela 11;2114;101272867;100016077;100003567;0801009;
40103264675;LV03ZZZ40103264675;"Sabiedrība ar ierobežotu atbildību ""GM BIROJS""";Sabiedrība ar ierobežotu atbildību;GM BIROJS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-12-15;2018-09-04;L;Siguldas nov., Sigulda, Mazā Gāles iela 1;2150;103726574;100015380;100003591;0801615;
48502002119;LV24ZZZ48502002119;"SIA ""ADĪTĀJS""";SIA;ADĪTĀJS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-03-09;; ;Dobeles nov., Dobele, Viestura iela 5;3701;102265873;100015813;100003198;0460100;
40002153126;LV79ZZZ40002153126;"Rīgas A.Staņuka daudznozaru individuālais uzņēmums ""ALOVI""";Rīgas A.Staņuka daudznozaru individuālais uzņēmums;ALOVI;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;2010-02-17;; ;Rīga, Anniņmuižas iela 5 - 84;1029;113956846;0;100003003;0010000;
43603038631;LV36ZZZ43603038631;"Sabiedrība ar ierobežotu atbildību ""DARVOZ""";Sabiedrība ar ierobežotu atbildību;DARVOZ;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-03-05;2019-09-20;L;Rīga, Vestienas iela 2;1035;102021020;0;100003003;0010000;
40002099120;LV40ZZZ40002099120;"IK ""L.KONSULTANTI""";IK;L.KONSULTANTI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-10-09;; ;Rīga, Laivu iela 1-26;1004;112997092;0;100003003;0010000;
42102026846;LV43ZZZ42102026846;"Liepājas pilsētas Auces daudznozaru individuālais uzņēmums ""AUCE & C0""";Liepājas pilsētas Auces daudznozaru individuālais uzņēmums;AUCE & C0;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-06-11;2017-05-17;L;Liepāja, Vērgales iela 2 - 74;3414;116520536;0;100003044;0170000;
40002091061;LV62ZZZ40002091061;"Individuālais komersants ""BALKANIS""";Individuālais komersants;BALKANIS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-07-02;; ;Rīga, Puķu iela 4 - 3;1048;114015933;0;100003003;0010000;
40008199695;LV21ZZZ40008199695;"""Māmiņu klubs ""Bille""""";"";"Māmiņu klubs ""Bille""";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2012-09-19;; ;"Beverīnas nov., Brenguļu pag., ""Jaunarāji""";4201;104623838;100015766;0;0964746;
40003369925;"";"Sabiedrība ar ierobežotu atbildību ""LETEKS PLUS""";Sabiedrība ar ierobežotu atbildību;LETEKS PLUS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1997-12-08;2012-03-27;L;Rīga, Maskavas iela 451;1063;101944261;0;100003003;0010000;
50003580131;;"SIA ""VL CENTER"" Latvijas filiāle ""VL BALTIC""";"SIA ""VL CENTER"" Latvijas filiāle";VL BALTIC;"";0;K;Komercreģistrs;AKF;Ārvalsts komersanta filiāle;2002-01-29;2013-12-12;L;Lielvārdes nov., Lielvārde, Edgara Kauliņa aleja 19-24;5070;117220872;100015436;100003501;0741413;
40103763104;LV06ZZZ40103763104;"SIA ""M241""";SIA;M241;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-02-26;; ;Rīga, Anniņmuižas bulvāris 32 - 17;1067;111444523;0;100003003;0010000;
40103006463;"";"Sabiedrība ar ierobežotu atbildību ""MIKAS""";Sabiedrība ar ierobežotu atbildību;MIKAS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-04-27;2010-07-28;L;Rīga, Jauniela 15;1050;101903023;0;100003003;0010000;
40003780108;LV52ZZZ40003780108;"Sabiedrība ar ierobežotu atbildību ""TOMEX R""";Sabiedrība ar ierobežotu atbildību;TOMEX R;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-11-04;2015-02-26;L;Ikšķiles nov., Tīnūžu pag., Ādamlauks, Lupīnu iela 2;5052;102159348;100015428;0;0740625;
41501000920;LV73ZZZ41501000920;"Zemnieku saimniecība ""CEĻTEKAS""";Zemnieku saimniecība;CEĻTEKAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-01-09;; ;"Daugavpils nov., Līksnas pag., Kalniški, ""Ceļtekas 2""";5456;103996358;100015805;0;0440268;
40002002078;LV10ZZZ40002002078;"F.Zubkova individuālais uzņēmums ražošanas-komerciālā firma ""T.F.""";F.Zubkova individuālais uzņēmums ražošanas-komerciālā firma;T.F.;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-08-14;2017-05-17;L;Rīga, Salnas iela 12 - 66;1021;113262438;0;100003003;0010000;
40103208926;;"SIA ""999""";SIA;999;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-01-08;2013-12-20;L;Rīga, Aglonas iela 15;1057;103795421;0;100003003;0010000;
40001014544;LV68ZZZ40001014544;"Rīgas rajona Krasta zemnieku saimniecība ""Smalkbārži""";Rīgas rajona Krasta zemnieku saimniecība;Smalkbārži;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2002-06-27;; ;"Carnikavas nov., ""Smalkbārži""";2163;100015508;100015508;0;0805200;
48502008075;LV38ZZZ48502008075;"Individuālais komersants ""ZELTA ŠARPĪTES""";Individuālais komersants;ZELTA ŠARPĪTES;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-01;; ;Dobeles nov., Dobele, Zaļā iela 44 - 1;3701;115812120;100015813;100003198;0460100;
40103151129;;"Sabiedrība ar ierobežotu atbildību ""EKOHIDROTEHNIKA UN KO""";Sabiedrība ar ierobežotu atbildību;EKOHIDROTEHNIKA UN KO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-01-12;2013-12-12;L;Rīga, Ludzas iela 2;1003;102675181;0;100003003;0010000;
44103008545;LV09ZZZ44103008545;"SIA ""UVES""";SIA;UVES;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-12-19;2018-09-17;L;Gulbenes nov., Gulbene, Skolas iela 8B;4401;101547898;100015854;100003212;0500100;
40003480073;LV42ZZZ40003480073;"Sabiedrība ar ierobežotu atbildību ""Vēja parks 18""";Sabiedrība ar ierobežotu atbildību;Vēja parks 18;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-02-09;; ;Rīga, Dzirnavu iela 68 k-2;1050;105756130;0;100003003;0010000;
40002091413;LV64ZZZ40002091413;"Individuālais komersants ""Servigo""";Individuālais komersants;Servigo;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-07-30;; ;Ogres nov., Ogre, Mālkalnes prospekts 37 - 33;5001;114276017;100015356;100003470;0740201;
40003988048;LV32ZZZ40003988048;"Sabiedrība ar ierobežotu atbildību ""EXITO SI""";Sabiedrība ar ierobežotu atbildību;EXITO SI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-01-28;2015-12-02;L;Siguldas nov., Siguldas pag., Peltes, Klusā iela 15;2150;104986174;100015380;0;0801694;
45403035452;LV40ZZZ45403035452;"Sabiedrība ar ierobežotu atbildību ""HILKO""";Sabiedrība ar ierobežotu atbildību;HILKO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-11-27;2018-09-04;L;"Kokneses nov., Kokneses pag., ""Pērslejas 2"" - 3";5113;118755413;100015918;0;0326160;
50103608391;LV84ZZZ50103608391;"Sabiedrība ar ierobežotu atbildību ""SZ""";Sabiedrība ar ierobežotu atbildību;SZ;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-11-21;; ;Rīga, Stabu iela 34;1011;101112675;0;100003003;0010000;
40008152872;LV41ZZZ40008152872;"Biedrība ""JAMAIYAT PATRICIA ALKHERIA ALALAMIA""";Biedrība;JAMAIYAT PATRICIA ALKHERIA ALALAMIA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2010-01-25;; ;Rīga, Stabu iela 99 - 1;1009;113816811;0;100003003;0010000;
40002074288;LV40ZZZ40002074288;"Rīgas rajona Gormakovas individuālais komerciālais uzņēmums ""VEDEL""";Rīgas rajona Gormakovas individuālais komerciālais uzņēmums;VEDEL;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-06-18;; ;Stopiņu nov., Ulbroka, Institūta iela 15 - 53;2130;114353271;100015460;0;0809600;
40103679227;LV26ZZZ40103679227;SIA XREF;SIA;XREF;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-06-06;; ;Rīga, Pūces iela 49 - 40C;1082;117682727;0;100003003;0010000;
40008069098;LV93ZZZ40008069098;"""SKAISTKALNE""";"";SKAISTKALNE;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-08-02;; ;Vecumnieku nov., Skaistkalnes pag., Skaistkalne, Lakstīgalu iela 2;3924;101603397;100016325;0;0408000;
41502026838;"";"IK ""TARA""";IK;TARA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-05-24;2012-11-05;L;Daugavpils, Ordeņa iela 232-13;5402;100003011;0;100003011;0050000;
41502026927;"";"IK ""Jūļema""";IK;Jūļema;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-06-22;2012-06-28;L;Daugavpils, Raiņa iela 5;5401;102566567;0;100003011;0050000;
40002015392;LV14ZZZ40002015392;"IK ""AHOJ""";IK;AHOJ;"";0;K;Komercreģistrs;IK;Individuālais komersants;1994-02-07;2019-01-07;L;Daugavpils, Daugavas iela 106A;5401;104849104;0;100003011;0050000;
40003287737;LV25ZZZ40003287737;"Sabiedrība ar ierobežotu atbildību ""PROFARM""";Sabiedrība ar ierobežotu atbildību;PROFARM;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1996-03-25;2018-04-24;L;Rīga, Maskavas iela 40;1050;101943838;0;100003003;0010000;
44103038639;LV40ZZZ44103038639;"SIA ""V LUKSS""";SIA;V LUKSS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-01-19;2018-04-24;L;Rīga, Ganību dambis 26A;1005;106199670;0;100003003;0010000;
40003214911;LV40ZZZ40003214911;"Sabiedrība ar ierobežotu atbildību ""SKANA-2""";Sabiedrība ar ierobežotu atbildību;SKANA-2;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-09-08;2018-04-24;L;Rīga, Ģertrūdes iela 115 - 33;1009;111469595;0;100003003;0010000;
40002089495;LV52ZZZ40002089495;"IK ""PADRENT""";IK;PADRENT;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-02-28;; ;Jūrmala, Meža prospekts 121 - 3;2010;116461412;0;100003036;0130000;
40002104050;LV14ZZZ40002104050;"IK ""INESE JANNO""";IK;INESE JANNO;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-04;; ;Rīga, Hospitāļu iela 22 - 2;1013;112694395;0;100003003;0010000;
40103569798;LV86ZZZ40103569798;"SIA ""METANTS""";SIA;METANTS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-07-27;2019-02-13;L;Rīga, Imantas iela 2 - 33;1067;112493522;0;100003003;0010000;
40008263523;LV64ZZZ40008263523;"""Sergeja Eizenšteina 49""";"";Sergeja Eizenšteina 49;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-04-12;; ;Rīga, Sergeja Eizenšteina iela 49 - 3;1079;113891471;0;100003003;0010000;
40003488931;LV78ZZZ40003488931;"SIA ""Mākslas galerija PUTTI""";SIA;Mākslas galerija PUTTI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-04-04;; ;Rīga, Peitavas iela 5;1050;101939678;0;100003003;0010000;
43601028022;LV41ZZZ43601028022;"Jelgavas rajona Elejas pagasta zemnieku saimniecība ""DALBIŅI""";Jelgavas rajona Elejas pagasta zemnieku saimniecība;DALBIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2002-08-06;; ;"Jelgavas nov., Elejas pag., ""Dalbiņi""";3023;103196976;100015895;0;0544800;
41502026984;"";"IK ""Gerzenik""";IK;Gerzenik;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-07-03;2012-03-14;L;Daugavpils, Jātnieku iela 78-39;5410;110328973;0;100003011;0050000;
40008051217;LV14ZZZ40008051217;"Mednieku biedrība ""BĀRTAVA""";Mednieku biedrība;BĀRTAVA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2000-05-16;; ;"Nīcas nov., Otaņķu pag., Rude, ""Rīti"" - 5";3475;116854790;100016060;0;0647980;
53603027911;LV63ZZZ53603027911;"Sabiedrība ar ierobežotu atbildību ""J & G""";Sabiedrība ar ierobežotu atbildību;J & G;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-08-18;2017-04-12;L;Jelgava, Raiņa iela 6;3001;101778631;0;100003028;0090000;
50002113731;LV77ZZZ50002113731;"IK ""SB KONSULTANTS""";IK;SB KONSULTANTS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-08-22;; ;Rīga, Imantas iela 4A - 25;1067;112651120;0;100003003;0010000;
40008009987;LV52ZZZ40008009987;"Tukuma mednieku un makšķernieku biedrība ""ZEMĪTE""";Tukuma mednieku un makšķernieku biedrība;ZEMĪTE;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;1995-04-04;; ;"Kandavas nov., Zemītes pag., Zemīte, ""Upmalas""";3135;103055747;100014098;0;0901294;
40008264533;LV51ZZZ40008264533;"""Augšup""";"";Augšup;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-05-17;; ;Garkalnes nov., Skuķīši, 1. līnija 29;2137;104493826;100015516;0;0806000;
40203139885;LV82ZZZ40203139885;"Sabiedrība ar ierobežotu atbildību ""Finatem""";Sabiedrība ar ierobežotu atbildību;Finatem;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-04-24;; ;Rīga, Lēdurgas iela 3 k-4;1034;106607695;0;100003003;0010000;
40103325240;LV71ZZZ40103325240;"SIA ""Bizness Pluss""";SIA;Bizness Pluss;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-09-23;2016-12-22;L;Rīga, Dzirnavu iela 92 - 3;1050;111194644;0;100003003;0010000;
40003731460;LV71ZZZ40003731460;"""DĀLDERU ĪPAŠUMS"" SIA";"";DĀLDERU ĪPAŠUMS;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-03-04;2016-06-14;L;Rīga, Raiņa bulvāris 15;1050;101973805;0;100003003;0010000;
40008287292;LV53ZZZ40008287292;"Motociklu klubs ""WCL MC COURLAND""";"";"Motociklu klubs ""WCL MC COURLAND""";"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2019-05-09;; ;Liepāja, Dzelzceļnieku iela 4;3401;102403554;0;100003044;0170000;
40203076772;LV37ZZZ40203076772;"Sabiedrība ar ierobežotu atbildību ""DELTA Sargs""";Sabiedrība ar ierobežotu atbildību;DELTA Sargs;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-21;; ;Rīga, Sabiles iela 11 - 12;1046;113927495;0;100003003;0010000;
41503025806;LV67ZZZ41503025806;"Sabiedrība ar ierobežotu atbildību ""FORA PLUS""";Sabiedrība ar ierobežotu atbildību;FORA PLUS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-09-22;; ;Daugavpils, Tauriņu iela 8-1;5415;102576006;0;100003011;0050000;
40008089395;LV27ZZZ40008089395;"""ABWS""";"";ABWS;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-03-22;; ;"Ropažu nov., Mucenieki, ""Bunduļi"" - 5";2137;117385928;100015444;0;0808400;
54103036061;LV35ZZZ54103036061;"Sabiedrība ar ierobežotu atbildību ""MIGAPE""";Sabiedrība ar ierobežotu atbildību;MIGAPE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-06-29;2017-05-17;L;Kocēnu nov., Kocēnu pag., Rubene, Kalna iela 6 - 9;4227;110139988;100016294;0;0966400;
40008089412;LV53ZZZ40008089412;"Aizkraukles novada biedrība ""Amatnieks""";Aizkraukles novada biedrība;Amatnieks;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-03-22;; ;Aizkraukles nov., Aizkraukle, Jaunceltnes iela 21;5101;101630004;100015307;100003077;0320201;
40008148843;LV87ZZZ40008148843;"Biedrība ""Jauniešu organizācija ""4Youth""""";Biedrība;"Jauniešu organizācija ""4Youth""";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2009-11-02;; ;Limbažu nov., Limbaži, Sporta iela 2 - 36;4001;110910196;100015975;100003358;0660201;
40008096791;LV58ZZZ40008096791;"""Latvijas Salsas Asociācija""";"";Latvijas Salsas Asociācija;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-12-19;2019-05-13;L;Rīga, Skudru iela 39 k-4 - 13;1073;113861808;0;100003003;0010000;
40008240728;LV64ZZZ40008240728;Madara 15;"";Madara 15;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2015-07-29;; ;Rūjienas nov., Rūjiena, Dārza iela 11;4240;101040551;100016173;100003751;0961615;
40002074339;LV21ZZZ40002074339;"Jūrmalas pilsētas R.Bikkulovas individuālais uzņēmums komercfirma ""RABIK""";Jūrmalas pilsētas R.Bikkulovas individuālais uzņēmums komercfirma;RABIK;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-06-19;; ;Jūrmala, Skolas iela 16 - 10;2016;116408031;0;100003036;0130000;
41202014312;LV20ZZZ41202014312;"Feldmaņa Talsu rajona individuālais uzņēmums ""KLAIPI""";Feldmaņa Talsu rajona individuālais uzņēmums;KLAIPI;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-06-16;; ;"Talsu nov., Valdgales pag., ""Veikala ēka""";3253;100014065;100016253;0;0889200;
40203069785;LV21ZZZ40203069785;"SIA ""Fobo""";SIA;Fobo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Garkalnes nov., Bukulti, Lejasvīgantu iela 7;1024;105849116;100015516;0;0806000;
50203069861;LV41ZZZ50203069861;"SIA ""GARAGE FRIDAY 13""";SIA;GARAGE FRIDAY 13;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Rīga, Ilmājas iela 1 - 24;1004;112665678;0;100003003;0010000;
49201006077;LV22ZZZ49201006077;"Arbidānes zemnieku saimniecība ""ROŅI""";Arbidānes zemnieku saimniecība;ROŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-06-02;2016-06-14;L;"Jaunpils nov., Jaunpils pag., Veclauki, ""Roņi""";3145;102864263;100015870;0;0905600;
40003657755;LV54ZZZ40003657755;"Sabiedrība ar ierobežotu atbildību ""JUNVIS""";Sabiedrība ar ierobežotu atbildību;JUNVIS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-12-17;2015-12-02;L;Rīga, Krišjāņa Barona iela 34;1011;101844295;0;100003003;0010000;
40008232129;LV19ZZZ40008232129;Latvijas Marka;"";Latvijas Marka;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2015-01-09;; ;Rīga, Astras iela 11;1002;101856324;0;100003003;0010000;
42402002847;LV91ZZZ42402002847;"Individuālais uzņēmums ""ALIR""";Individuālais uzņēmums;ALIR;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1993-02-23;; ;Rēzekne, Egļu iela 15 - 15;4601;110808721;0;100003052;0210000;
48701008808;LV76ZZZ48701008808;"Valles pagasta M.Kalniņas zemnieku saimniecība ""MEŽMALAS""";Valles pagasta M.Kalniņas zemnieku saimniecība;MEŽMALAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-11-27;2019-05-09;L;"Vecumnieku nov., Kurmenes pag., ""Mežmalas""";5132;100010082;100016325;0;0326200;
40203077157;LV21ZZZ40203077157;"SIA ""Future Form""";SIA;Future Form;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-22;2020-09-08;L;Ādažu nov., Ādaži, Ozolu iela 9;2164;102116508;100015493;0;0804400;
40008080771;LV75ZZZ40008080771;"""Ordenis""";"";Ordenis;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-03-10;; ;Rīga, Biķernieku iela 67 - 47;1039;111872508;0;100003003;0010000;
42402002866;LV63ZZZ42402002866;"Rēzeknes pilsētas Alfrida Lipovska individuālais uzņēmums ""PARTNERIS""";Rēzeknes pilsētas Alfrida Lipovska individuālais uzņēmums;PARTNERIS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1993-03-03;; ;Rēzekne, Maskavas iela 9 - 63;4604;115664324;0;100003052;0210000;
45402007165;"";"Sabiedrība ar ierobežotu atbildību ""LIEPZIEDS V.V.""";Sabiedrība ar ierobežotu atbildību;LIEPZIEDS V.V.;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1996-05-31;2003-12-03;L;Jēkabpils rajons, Kūku pagasts, Zīlāni, Laukezera iela 4;5222;101535110;0;0;0567000;
40003933251;LV10ZZZ40003933251;"SIA ""Nova Design""";SIA;Nova Design;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-06-21;2016-12-22;L;Rīga, Visvalža iela 1 - 8;1050;113615401;0;100003003;0010000;
55402008251;"";Jēkabpils rajona J.Asmja individuālais uzņēmums;Jēkabpils rajona J.Asmja individuālais uzņēmums;"";"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1997-04-01;2003-06-06;L;"Jēkabpils rajons, Rubenes pagasts, ""Vējiņi""";5229;103508605;0;0;0568200;
40103537434;LV41ZZZ40103537434;"Sabiedrība ar ierobežotu atbildību ""Kalents""";Sabiedrība ar ierobežotu atbildību;Kalents;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-04-20;2019-02-13;L;Rīga, Dricānu iela 1 - 34;1019;118041073;0;100003003;0010000;
40002113759;LV62ZZZ40002113759;"IK ""INSTALL""";IK;INSTALL;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-08-23;; ;Rīga, Tadaiķu iela 1 - 15;1058;113497927;0;100003003;0010000;
40103378549;LV14ZZZ40103378549;"Sabiedrība ar ierobežotu atbildību ""North Technology group service""";Sabiedrība ar ierobežotu atbildību;North Technology group service;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-02-09;2019-04-10;L;Rīga, Matīsa iela 43A - 18;1009;112342678;0;100003003;0010000;
41502017939;LV96ZZZ41502017939;"Daugavpils pilsētas Ž.Paševičas individuālais komerciālais uzņēmums ""LIADS""";Daugavpils pilsētas Ž.Paševičas individuālais komerciālais uzņēmums;LIADS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-09-02;; ;Daugavpils, Andreja Pumpura iela 150 - 32;5404;116712287;0;100003011;0050000;
